(DU,8/01/2011,17359962)
(DU,5/01/2011,15698356)
(IU,9/01/2010,8561088)
(IU,1/01/2013,7990076)
(DU,11/01/2011,18157159)
(DF,4/01/2010,30127)
(IF,8/01/2013,7548062)
(IU,2/01/2013,7869848)
(IF,4/01/2013,7447708)
(IF,6/01/2012,7317422)
(IF,1/01/2013,7313595)
(DU,7/01/2010,15216082)
(DU,12/01/2013,17753518)
(DF,10/01/2012,1430)
(DF,8/01/2011,5869)
(IF,11/01/2011,7413057)
(DF,1/01/2010,21510)
(IU,7/01/2014,9425691)
(IF,3/01/2011,7071324)
(DU,2/01/2011,15495440)
(DF,7/01/2014,2827)
(DU,3/01/2014,16720371)
(IF,1/01/2010,6629560)
(IF,10/01/2013,7617992)
(DF,10/01/2014,12132)
(DU,4/01/2010,15452038)
(DU,11/01/2014,16972855)
(IU,12/01/2013,9071807)
(DF,11/01/2012,11217)
(IU,6/01/2011,9718574)
(DF,9/01/2013,11329)
(IF,7/01/2012,7449851)
(IU,4/01/2014,8183775)
(IU,9/01/2013,8042509)
(DF,1/01/2014,22446)
(IU,7/01/2010,9274412)
(DU,7/01/2011,15934352)
(DU,12/01/2014,18140433)
(IU,3/01/2014,8586196)
(DF,12/01/2010,36411)
(IF,3/01/2012,7685727)
(IU,8/01/2011,9983729)
(IU,10/01/2014,8313810)
(DU,10/01/2012,15245327)
(IU,3/01/2012,9428005)
(DU,3/01/2010,15190518)
(DU,1/01/2013,16086767)
(DF,2/01/2012,37934)
(DF,5/01/2012,8376)
(IF,8/01/2014,7160791)
(IF,12/01/2013,7435679)
(DF,4/01/2013,41177)
(IU,1/01/2014,8198274)
(DF,3/01/2012,29071)
(DF,6/01/2014,2124)
(DU,12/01/2010,16724536)
(IU,2/01/2010,8825889)
(DU,6/01/2013,16452728)
(IU,11/01/2012,8233886)
(DU,5/01/2012,15324994)
(IU,3/01/2010,8589261)
(DF,10/01/2011,31366)
(IF,4/01/2010,6885050)
(DU,1/01/2010,15928785)
(DU,3/01/2011,15742588)
(IF,1/01/2011,6865361)
(IF,8/01/2010,6740673)
(IF,3/01/2010,6936888)
(DF,9/01/2010,21328)
(DF,6/01/2010,8066)
(DF,7/01/2010,6147)
(IF,4/01/2014,7190547)
(IU,7/01/2013,8021830)
(DU,9/01/2011,15556508)
(DU,11/01/2010,16761893)
(IF,11/01/2013,7406445)
(IF,10/01/2014,7194940)
(DU,4/01/2011,15376725)
(IF,6/01/2011,7026421)
(DF,8/01/2012,6892)
(IU,5/01/2012,8557131)
(IU,8/01/2010,9114714)
(IF,9/01/2012,7513405)
(IU,10/01/2010,8631322)
(IU,1/01/2012,9213031)
(IF,10/01/2010,6986333)
(IF,5/01/2010,6797873)
(DU,6/01/2012,15749361)
(IU,11/01/2013,8582282)
(IF,11/01/2012,7387323)
(DF,3/01/2011,43674)
(DU,8/01/2014,17137586)
(DF,12/01/2011,31908)
(IU,8/01/2014,9176133)
(IU,12/01/2010,9476469)
(IF,7/01/2011,7188909)
(DU,10/01/2011,15211628)
(IU,2/01/2011,9090287)
(DU,4/01/2014,15672169)
(IF,12/01/2012,7241178)
(DU,2/01/2012,16033899)
(DU,2/01/2013,15981097)
(IU,5/01/2010,8925538)
(DF,5/01/2013,38592)
(IU,5/01/2011,9057548)
(IU,4/01/2013,8285664)
(DU,1/01/2014,16605119)
(DF,1/01/2013,15026)
(DF,11/01/2011,35406)
(DF,6/01/2011,5387)
(DU,8/01/2010,17006839)
(IU,6/01/2012,8935245)
(DU,12/01/2011,17500243)
(DF,9/01/2014,5518)
(DF,4/01/2014,12356)
(DF,2/01/2011,27063)
(IU,1/01/2011,9221223)
(IU,7/01/2012,8950155)
(IF,10/01/2011,7367485)
(DF,5/01/2010,8103)
(IF,8/01/2011,7384898)
(DU,4/01/2012,15767645)
(IU,11/01/2010,8814788)
(DF,5/01/2011,3167)
(DU,7/01/2014,15884530)
(DF,7/01/2011,11537)
(DU,6/01/2010,16216251)
(IF,6/01/2014,7152521)
(IF,2/01/2014,6685004)
(DU,8/01/2013,17126105)
(IF,11/01/2014,6904793)
(IU,9/01/2012,8047019)
(DF,9/01/2011,15278)
(IF,7/01/2010,6937656)
(DF,10/01/2010,26418)
(IU,4/01/2012,8806077)
(IF,3/01/2013,7561777)
(DF,12/01/2013,22595)
(DU,10/01/2013,14651426)
(DU,3/01/2012,16564073)
(DF,4/01/2012,16673)
(DF,12/01/2014,7263)
(IU,3/01/2011,9304843)
(IU,10/01/2011,9546532)
(IF,5/01/2014,7089600)
(IF,6/01/2010,6794681)
(IF,2/01/2010,6646620)
(IU,5/01/2014,8960664)
(IU,9/01/2014,8236478)
(IF,11/01/2010,6658596)
(IU,6/01/2013,8426602)
(DF,11/01/2013,32219)
(IF,9/01/2010,6974782)
(DF,3/01/2010,22135)
(DF,1/01/2012,31368)
(DU,7/01/2013,15467563)
(IU,8/01/2013,8296893)
(IF,4/01/2011,7109131)
(IU,12/01/2014,9126779)
(IF,12/01/2011,7437933)
(DF,2/01/2014,10295)
(DF,11/01/2010,27622)
(IF,5/01/2013,7485896)
(DU,9/01/2010,16143010)
(IF,2/01/2013,7236004)
(DF,5/01/2014,2141)
(IU,12/01/2011,9615532)
(DF,3/01/2014,23691)
(IF,1/01/2012,7345399)
(IF,9/01/2014,7131640)
(DU,2/01/2014,16448091)
(DF,6/01/2012,13754)
(DF,8/01/2013,14109)
(DF,7/01/2012,2202)
(IU,11/01/2014,8644105)
(DU,10/01/2010,14743530)
(IU,2/01/2012,8672917)
(DU,11/01/2012,17422815)
(DU,1/01/2011,16039543)
(DF,10/01/2013,21335)
(DF,2/01/2010,18410)
(DU,5/01/2014,16429665)
(DU,9/01/2014,15593850)
(IF,7/01/2014,7220406)
(DF,4/01/2011,14324)
(IU,6/01/2014,9464052)
(DU,11/01/2013,16816261)
(IU,1/01/2010,8417570)
(IU,10/01/2012,8021669)
(DU,2/01/2010,15789742)
(DU,10/01/2014,15377172)
(DF,12/01/2012,8570)
(IU,2/01/2014,8464421)
(DU,4/01/2013,16722693)
(DU,5/01/2010,15298303)
(IU,4/01/2011,8932486)
(DU,5/01/2013,16024841)
(DU,1/01/2012,15844985)
(DF,8/01/2010,6165)
(DU,12/01/2012,16752524)
(DF,3/01/2013,40250)
(DU,8/01/2012,16716542)
(DU,3/01/2013,15750099)
(IF,12/01/2010,6929766)
(DU,6/01/2011,17215062)
(IF,2/01/2011,6794315)
(IF,3/01/2014,7069522)
(IF,5/01/2012,7548251)
(IU,9/01/2011,9188040)
(DF,11/01/2014,15213)
(DF,1/01/2011,36656)
(IF,6/01/2013,7395278)
(IF,8/01/2012,7592282)
(IF,2/01/2012,7358057)
(IU,8/01/2012,9328321)
(IU,3/01/2013,8015629)
(IF,12/01/2014,7178573)
(IU,7/01/2011,9504047)
(IF,9/01/2013,7601098)
(DF,2/01/2013,30141)
(IU,5/01/2013,7693442)
(IF,1/01/2014,6923901)
(DF,6/01/2013,5749)
(IU,6/01/2010,9511061)
(IU,10/01/2013,7731480)
(DF,9/01/2012,5366)
(IF,7/01/2013,7493804)
(IU,12/01/2012,8048506)
(IF,4/01/2012,7524041)
(IU,4/01/2010,9086644)
(IF,10/01/2012,7612278)
(DU,9/01/2013,15832763)
(DU,6/01/2014,16931851)
(IU,11/01/2011,9496700)
(IF,9/01/2011,7596974)
(DF,7/01/2013,7531)
(DU,7/01/2012,14677819)
(DF,8/01/2014,4989)
(IU,9/01/2016,8039290)
(IF,4/01/2016,8488040)
(IF,1/01/2017,8763006)
(DF,9/01/2016,3229)
(DU,8/01/2019,16695720)
(DU,2/01/2015,15527030)
(DF,11/01/2015,20026)
(DU,9/01/2018,15437215)
(IF,9/01/2016,8919117)
(DU,10/01/2019,16797709)
(DF,2/01/2015,11161)
(IU,8/01/2019,6778149)
(DU,7/01/2016,15192222)
(IF,7/01/2019,9702731)
(DU,5/01/2016,14620952)
(IF,8/01/2017,9626078)
(IU,8/01/2016,8732605)
(IU,6/01/2015,9061881)
(IU,4/01/2018,7507266)
(IU,11/01/2015,8338243)
(IU,1/01/2017,7830808)
(DU,12/01/2018,17263015)
(DU,10/01/2015,15011143)
(IU,3/01/2018,7681475)
(IU,7/01/2017,8337446)
(DU,8/01/2016,16066589)
(IU,6/01/2018,7820457)
(IU,2/01/2016,7572705)
(DU,4/01/2015,16542666)
(DF,8/01/2018,18832)
(IU,4/01/2017,7820424)
(DF,5/01/2016,3870)
(DU,1/01/2018,16977584)
(DF,10/01/2019,22100)
(DF,4/01/2017,21406)
(DF,5/01/2019,15714)
(DF,3/01/2016,8659)
(IF,3/01/2015,7744152)
(DU,3/01/2015,17041034)
(DF,6/01/2018,7318)
(IU,5/01/2019,6718652)
(DF,8/01/2016,5396)
(IF,2/01/2016,8186367)
(IU,12/01/2016,7846139)
(DU,4/01/2019,15946875)
(DU,8/01/2015,16597654)
(DU,11/01/2017,17546992)
(DU,9/01/2016,14969144)
(IF,6/01/2019,9932481)
(IU,5/01/2017,8022811)
(IF,12/01/2018,9743387)
(IF,7/01/2015,8043688)
(DU,3/01/2019,16334939)
(DU,2/01/2016,14337266)
(DU,6/01/2016,15880507)
(IU,10/01/2016,7919897)
(DF,2/01/2016,9546)
(IF,6/01/2015,7766259)
(IU,2/01/2019,6557675)
(IF,2/01/2015,7301415)
(DF,12/01/2018,35366)
(DF,6/01/2015,2016)
(DU,3/01/2018,16527501)
(IU,7/01/2018,7751222)
(DU,6/01/2015,16464159)
(DU,12/01/2015,17084815)
(DF,12/01/2015,20347)
(DF,10/01/2015,15494)
(DU,5/01/2015,15709453)
(DF,7/01/2015,2046)
(IF,5/01/2019,9810922)
(IF,12/01/2015,8203392)
(DU,10/01/2016,14976375)
(IF,9/01/2019,9975959)
(DF,5/01/2017,2538)
(IU,9/01/2017,8264813)
(IF,4/01/2017,9204566)
(DU,1/01/2017,16360422)
(DF,9/01/2019,10683)
(IU,5/01/2016,8111991)
(IU,1/01/2018,7438277)
(DU,5/01/2019,15555209)
(IF,6/01/2016,8584398)
(DF,8/01/2017,2245)
(IF,1/01/2016,8283525)
(IU,6/01/2016,8249327)
(IU,10/01/2015,8056914)
(DF,1/01/2017,10175)
(DF,4/01/2018,8843)
(IU,12/01/2015,8081130)
(IU,3/01/2017,7967651)
(DU,11/01/2018,17606537)
(IF,9/01/2015,8108832)
(IU,10/01/2019,6990524)
(IF,7/01/2016,8666146)
(DF,11/01/2016,29174)
(IU,1/01/2015,8896151)
(IF,2/01/2019,9501437)
(DU,2/01/2019,15017757)
(DU,6/01/2019,16911819)
(IF,11/01/2018,9571000)
(DF,3/01/2017,10390)
(DU,7/01/2015,15371619)
(IF,3/01/2016,8421404)
(DU,4/01/2018,16750398)
(IF,3/01/2019,10007542)
(IF,5/01/2016,8610824)
(DU,9/01/2015,15283854)
(IU,11/01/2017,7232472)
(DF,6/01/2016,6933)
(IF,9/01/2018,9687305)
(IF,10/01/2019,9911941)
(IU,7/01/2019,6833100)
(IF,5/01/2018,9805308)
(DU,3/01/2017,16551068)
(DF,10/01/2016,10884)
(IF,3/01/2017,9122223)
(DF,3/01/2018,19754)
(DU,1/01/2015,16789110)
(IU,5/01/2018,7655393)
(IF,1/01/2019,9266773)
(IF,10/01/2015,8338817)
(DF,11/01/2017,34612)
(DU,12/01/2016,17213419)
(DF,2/01/2017,22788)
(DU,9/01/2019,16601034)
(IU,2/01/2015,8706292)
(IU,11/01/2018,6599317)
(DU,1/01/2019,16793245)
(IU,2/01/2018,6524005)
(DF,6/01/2019,8411)
(DU,11/01/2015,16582361)
(IU,12/01/2018,6557496)
(IU,4/01/2016,8076697)
(IF,12/01/2016,8904621)
(IU,1/01/2019,6718224)
(IF,10/01/2018,10455566)
(IU,3/01/2016,7877219)
(IF,6/01/2017,9450467)
(IF,11/01/2017,9152139)
(DF,7/01/2016,6800)
(DU,10/01/2017,15899615)
(DU,2/01/2018,15670086)
(DF,7/01/2019,12894)
(DU,6/01/2018,16821855)
(IU,10/01/2018,6863185)
(IF,7/01/2017,9409264)
(IU,9/01/2018,7011286)
(IF,8/01/2019,9703449)
(IU,4/01/2019,6652018)
(DU,5/01/2018,15673531)
(DF,9/01/2018,28297)
(IU,1/01/2016,7985502)
(DF,10/01/2017,28668)
(IF,8/01/2016,8668999)
(DF,4/01/2015,12183)
(DU,7/01/2018,15754749)
(IU,8/01/2017,8614112)
(DF,1/01/2018,19003)
(IF,2/01/2018,9255330)
(DU,4/01/2017,16452462)
(IF,1/01/2015,7283311)
(DF,5/01/2018,9698)
(DF,9/01/2015,5871)
(IU,5/01/2015,9007192)
(DF,4/01/2019,14944)
(DU,6/01/2017,16553390)
(IF,3/01/2018,9769142)
(IF,12/01/2017,9605342)
(IF,5/01/2017,9337282)
(DF,3/01/2019,26537)
(DU,9/01/2017,16189285)
(DU,12/01/2017,17634684)
(IF,4/01/2019,9489626)
(IF,11/01/2015,7884975)
(DF,9/01/2017,5846)
(IU,6/01/2019,7119240)
(DF,11/01/2018,50613)
(IF,5/01/2015,7717650)
(DF,1/01/2016,20048)
(IU,7/01/2016,8636570)
(DU,7/01/2017,15843874)
(IU,7/01/2015,9017489)
(IU,3/01/2019,6889690)
(IF,4/01/2015,7584812)
(DU,10/01/2018,15499492)
(DF,5/01/2015,2405)
(IF,10/01/2016,8961389)
(IU,4/01/2015,8969048)
(DF,2/01/2018,18707)
(DU,8/01/2018,16679194)
(DU,8/01/2017,17064791)
(DU,1/01/2016,16252362)
(IU,8/01/2015,8939539)
(IU,11/01/2016,7583598)
(IU,2/01/2017,7561074)
(DF,2/01/2019,35761)
(DF,12/01/2016,19323)
(DF,6/01/2017,1964)
(IF,1/01/2018,9155473)
(DU,3/01/2016,15515676)
(DU,2/01/2017,15152722)
(DF,8/01/2015,3948)
(DF,4/01/2016,3616)
(IF,4/01/2018,9590074)
(IU,3/01/2015,9571921)
(DU,11/01/2016,17092848)
(IU,12/01/2017,7462413)
(IU,9/01/2015,8334366)
(DF,7/01/2018,9546)
(DF,8/01/2019,10567)
(DF,12/01/2017,18639)
(DF,10/01/2018,25383)
(IF,7/01/2018,9772610)
(DF,1/01/2015,18250)
(IF,8/01/2018,9932739)
(IF,10/01/2017,9797254)
(IU,6/01/2017,8304836)
(DF,7/01/2017,5081)
(IF,8/01/2015,7948020)
(DF,1/01/2019,31327)
(DF,3/01/2015,19758)
(DU,4/01/2016,15516642)
(IF,11/01/2016,8639160)
(IF,9/01/2017,9592167)
(IU,9/01/2019,6823060)
(DU,7/01/2019,15694798)
(IF,6/01/2018,10136667)
(IU,10/01/2017,7807295)
(IU,8/01/2018,7469360)
(IF,2/01/2017,8728502)
(DU,5/01/2017,15571475)
